time,gFx,gFy,gFz,TgF
6.834579,0.9505,0.0507,-0.2267,0.98
6.859885,0.9632,0.0546,-0.2291,0.99
6.881082,0.9612,0.0541,-0.2296,0.99
6.893729,0.9510,0.0551,-0.2291,0.98
6.919531,0.9505,0.0483,-0.2281,0.98
6.934891,0.9520,0.0453,-0.2291,0.98
6.961605,0.9500,0.0453,-0.2286,0.98
6.982539,0.9520,0.0483,-0.2267,0.98
6.993913,0.9578,0.0493,-0.2315,0.99
7.017839,0.9598,0.0532,-0.2350,0.99
7.034460,0.9608,0.0522,-0.2364,0.99
7.061433,0.9568,0.0527,-0.2271,0.98
7.082282,0.9505,0.0507,-0.2218,0.98
7.100844,0.9490,0.0493,-0.2237,0.98
7.118622,0.9524,0.0502,-0.2306,0.98
7.142576,0.9637,0.0478,-0.2320,0.99
7.159983,0.9622,0.0493,-0.2355,0.99
7.176374,0.9549,0.0502,-0.2345,0.98
7.200005,0.9515,0.0478,-0.2262,0.98
7.218468,0.9505,0.0497,-0.2242,0.98
7.244012,0.9500,0.0497,-0.2237,0.98
7.260279,0.9520,0.0507,-0.2267,0.98
7.289977,0.9568,0.0507,-0.2262,0.98
7.300226,0.9554,0.0497,-0.2271,0.98
7.318048,0.9559,0.0522,-0.2281,0.98
7.343425,0.9539,0.0527,-0.2276,0.98
7.360040,0.9539,0.0522,-0.2242,0.98
7.389719,0.9573,0.0507,-0.2276,0.99
7.400139,0.9583,0.0517,-0.2276,0.99
7.426701,0.9554,0.0497,-0.2223,0.98
7.442135,0.9583,0.0488,-0.2276,0.99
7.461497,0.9564,0.0502,-0.2276,0.98
7.488652,0.9510,0.0507,-0.2237,0.98
7.499977,0.9505,0.0522,-0.2227,0.98
7.527334,0.9588,0.0483,-0.2281,0.99
7.542107,0.9593,0.0507,-0.2271,0.99
7.567657,0.9578,0.0527,-0.2252,0.99
7.590605,0.9608,0.0517,-0.2218,0.99
7.608788,0.9573,0.0512,-0.2198,0.98
7.626591,0.9534,0.0522,-0.2213,0.98
7.644353,0.9524,0.0502,-0.2208,0.98
7.668377,0.9490,0.0502,-0.2242,0.98
7.689940,0.9564,0.0502,-0.2286,0.98
7.707198,0.9608,0.0512,-0.2296,0.99
7.727314,0.9608,0.0507,-0.2281,0.99
7.750364,0.9568,0.0512,-0.2271,0.98
7.767439,0.9515,0.0488,-0.2247,0.98
7.790437,0.9544,0.0517,-0.2262,0.98
7.808026,0.9573,0.0537,-0.2247,0.98
7.826213,0.9559,0.0517,-0.2247,0.98
7.851725,0.9520,0.0507,-0.2223,0.98
7.870342,0.9554,0.0507,-0.2242,0.98
7.891260,0.9583,0.0532,-0.2267,0.99
7.907855,0.9583,0.0537,-0.2286,0.99
7.933944,0.9568,0.0527,-0.2286,0.99
7.951126,0.9583,0.0537,-0.2276,0.99
7.968126,0.9593,0.0537,-0.2271,0.99
7.989649,0.9588,0.0546,-0.2247,0.99
8.007752,0.9573,0.0527,-0.2218,0.98
8.034086,0.9583,0.0493,-0.2271,0.99
8.050964,0.9515,0.0488,-0.2188,0.98
8.077481,0.9505,0.0512,-0.2174,0.98
8.095733,0.9564,0.0522,-0.2247,0.98
8.117890,0.9603,0.0483,-0.2247,0.99
8.133857,0.9554,0.0493,-0.2213,0.98
8.150128,0.9568,0.0502,-0.2227,0.98
8.176172,0.9627,0.0507,-0.2203,0.99
8.194644,0.9593,0.0497,-0.2169,0.98
8.216966,0.9515,0.0488,-0.2154,0.98
8.233311,0.9471,0.0541,-0.2183,0.97
8.258976,0.9529,0.0502,-0.2213,0.98
8.275217,0.9578,0.0488,-0.2262,0.99
8.295788,0.9608,0.0488,-0.2237,0.99
8.316193,0.9603,0.0517,-0.2247,0.99
8.333365,0.9603,0.0512,-0.2247,0.99
8.358220,0.9588,0.0497,-0.2267,0.99
8.377097,0.9583,0.0517,-0.2247,0.99
8.393471,0.9559,0.0507,-0.2198,0.98
8.414737,0.9520,0.0507,-0.2159,0.98
8.434845,0.9539,0.0497,-0.2159,0.98
8.459233,0.9539,0.0512,-0.2218,0.98
8.475681,0.9559,0.0517,-0.2237,0.98
8.497999,0.9627,0.0507,-0.2267,0.99
8.516048,0.9691,0.0527,-0.2291,1.00
8.542637,0.9593,0.0493,-0.2237,0.99
8.558012,0.9520,0.0493,-0.2203,0.98
8.575542,0.9515,0.0483,-0.2164,0.98
8.599157,0.9539,0.0453,-0.2125,0.98
8.617937,0.9559,0.0473,-0.2135,0.98
8.641675,0.9564,0.0488,-0.2169,0.98
8.658040,0.9544,0.0497,-0.2164,0.98
8.687312,0.9554,0.0507,-0.2188,0.98
8.699645,0.9598,0.0497,-0.2223,0.99
